DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,PASSENGERS,DISTANCE,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_TYPE,ORIGIN_STATE_ABR,DEST_STATE_ABR,MONTH
100,88,6688,5679,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,6
106,104,7904,6399,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,2
111,110,8360,7098,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,3
117,117,8892,7161,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,8
118,113,8588,6726,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,1
123,121,9196,7583,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,4
131,131,9956,8050,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,5
131,130,9880,7667,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,10
153,152,11552,9513,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,5
159,155,11780,9975,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,8
164,138,10488,8285,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,6
165,140,10640,8321,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,9
171,167,12692,9320,75,PSA Airlines Inc.,GSP,CLT,638,SC,NC,9
178,175,13300,11031,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,4
179,178,13528,11594,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,4
180,174,13224,11523,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,10
182,179,13604,10995,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,5
184,183,13908,11570,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,7
186,179,13604,9672,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,10
188,183,13908,12186,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,2
189,186,14136,11919,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,2
206,168,12768,10716,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,1
208,190,14440,12683,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,1
208,177,13452,9136,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,9
215,215,16340,14067,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,3
218,216,16416,14184,168,PSA Airlines Inc.,CHS,CLT,638,SC,NC,3
226,191,14516,11741,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,6
232,229,17404,12955,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,8
242,239,18164,14100,157,PSA Airlines Inc.,MYR,CLT,638,SC,NC,7
1,1,76,70,563,Endeavor Air Inc.,MYR,LGA,638,SC,NY,8
1,1,76,32,641,SkyWest Airlines Inc.,CHS,LGA,638,SC,NY,8
1,1,76,47,617,Endeavor Air Inc.,CAE,LGA,638,SC,NY,1
2,1,76,71,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,5
4,4,304,282,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,6
4,4,304,256,563,Endeavor Air Inc.,MYR,LGA,638,SC,NY,7
8,9,684,600,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,5
12,12,911,835,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,4
12,12,912,739,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,3
18,18,1367,909,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,10
21,21,1596,934,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,2
23,23,1748,1385,617,Endeavor Air Inc.,CAE,LGA,638,SC,NY,7
24,22,1670,939,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,1
24,23,1748,1377,617,Endeavor Air Inc.,CAE,LGA,638,SC,NY,4
24,24,1824,1449,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,7
24,23,1748,1241,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,2
25,25,1900,1326,617,Endeavor Air Inc.,CAE,LGA,638,SC,NY,9
25,23,1748,1519,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,4
26,22,1672,1092,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,1
26,25,1900,1334,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,4
26,24,1824,1303,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,3
26,26,1976,1484,617,Endeavor Air Inc.,CAE,LGA,638,SC,NY,5
26,26,1976,1403,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,5
27,26,1976,1472,617,Endeavor Air Inc.,CAE,LGA,638,SC,NY,10
28,28,2128,1793,617,Endeavor Air Inc.,CAE,LGA,638,SC,NY,6
29,29,2204,1970,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,6
29,29,2204,1808,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,6
30,29,2204,1813,617,Endeavor Air Inc.,CAE,LGA,638,SC,NY,8
31,29,2204,1750,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,9
32,31,2356,2037,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,8
35,31,2355,2028,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,8
35,33,2506,2242,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,7
37,37,2812,2193,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,10
52,46,3496,2415,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,1
52,51,3875,3006,636,Endeavor Air Inc.,CHS,JFK,638,SC,NY,2
64,62,4711,3800,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,10
66,60,4559,3707,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,7
71,70,5319,3956,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,9
76,66,5013,3812,641,Endeavor Air Inc.,CHS,LGA,638,SC,NY,3
85,75,5698,4593,610,Endeavor Air Inc.,GSP,LGA,638,SC,NY,8
1,1,76,52,523,PSA Airlines Inc.,CAE,PHL,638,SC,PA,6
1,1,76,73,515,PSA Airlines Inc.,GSP,PHL,638,SC,PA,6
1,1,76,33,523,PSA Airlines Inc.,CAE,PHL,638,SC,PA,10
1,1,76,24,515,PSA Airlines Inc.,GSP,PHL,638,SC,PA,10
2,2,152,97,515,PSA Airlines Inc.,GSP,PHL,638,SC,PA,7
2,2,152,118,515,PSA Airlines Inc.,GSP,PHL,638,SC,PA,9
6,5,380,281,473,PSA Airlines Inc.,MYR,PHL,638,SC,PA,6
11,11,836,700,473,PSA Airlines Inc.,MYR,PHL,638,SC,PA,8
20,19,1444,1101,550,PSA Airlines Inc.,CHS,PHL,638,SC,PA,8
22,19,1444,1238,550,PSA Airlines Inc.,CHS,PHL,638,SC,PA,6
24,24,1824,1431,550,PSA Airlines Inc.,CHS,PHL,638,SC,PA,7
28,26,1976,1736,473,PSA Airlines Inc.,MYR,PHL,638,SC,PA,5
30,26,1976,1376,473,PSA Airlines Inc.,MYR,PHL,638,SC,PA,9
31,30,2280,1832,473,PSA Airlines Inc.,MYR,PHL,638,SC,PA,10
1,1,76,75,127,PSA Airlines Inc.,MYR,CAE,638,SC,SC,3
1,1,76,66,91,PSA Airlines Inc.,CAE,GSP,638,SC,SC,5
1,1,76,57,95,PSA Airlines Inc.,CAE,CHS,638,SC,SC,7
1,1,76,12,91,PSA Airlines Inc.,CHS,FLO,638,SC,SC,8
1,1,76,58,127,PSA Airlines Inc.,MYR,CAE,638,SC,SC,8
1,1,76,69,127,PSA Airlines Inc.,MYR,CAE,638,SC,SC,2
1,1,76,76,281,PSA Airlines Inc.,CHS,TRI,638,SC,TN,1
6,3,234,215,1048,Mesa Airlines Inc.,MYR,DFW,638,SC,TX,1
1,1,76,27,326,PSA Airlines Inc.,CAE,CHO,638,SC,VA,6
1,1,76,9,408,PSA Airlines Inc.,CAE,DCA,638,SC,VA,9
1,1,76,10,396,PSA Airlines Inc.,GSP,DCA,638,SC,VA,7
1,1,76,62,441,PSA Airlines Inc.,CHS,IAD,638,SC,VA,8
1,1,76,43,396,PSA Airlines Inc.,GSP,DCA,638,SC,VA,8
1,1,76,31,396,PSA Airlines Inc.,GSP,DCA,638,SC,VA,9
1,1,76,36,396,PSA Airlines Inc.,GSP,DCA,638,SC,VA,10
3,3,228,119,396,PSA Airlines Inc.,GSP,DCA,638,SC,VA,4
24,23,1748,1208,396,PSA Airlines Inc.,GSP,DCA,638,SC,VA,2
24,20,1520,1163,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,9
25,23,1748,1338,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,6
25,25,1900,1095,396,PSA Airlines Inc.,GSP,DCA,638,SC,VA,1
26,25,1900,1671,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,8
26,24,1824,1561,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,10
27,24,1824,1400,396,PSA Airlines Inc.,GSP,DCA,638,SC,VA,3
27,27,2052,1799,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,4
27,26,1976,1655,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,5
27,27,2052,1629,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,7
52,52,3952,3047,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,2
56,50,3800,3173,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,3
57,47,3572,2638,444,PSA Airlines Inc.,CHS,DCA,638,SC,VA,1
4,4,304,101,1322,PSA Airlines Inc.,RAP,CLT,638,SD,NC,5
8,8,608,542,1322,PSA Airlines Inc.,RAP,CLT,638,SD,NC,8
8,8,608,537,1322,PSA Airlines Inc.,RAP,CLT,638,SD,NC,7
8,8,608,501,1322,PSA Airlines Inc.,RAP,CLT,638,SD,NC,10
8,7,532,384,1322,PSA Airlines Inc.,RAP,CLT,638,SD,NC,6
10,9,684,590,1322,PSA Airlines Inc.,RAP,CLT,638,SD,NC,9
1,1,76,69,1275,PSA Airlines Inc.,RAP,GSP,638,SD,SC,7
1,1,76,48,442,GoJet Airlines LLC d/b/a United Express,BNA,RDU,638,TN,NC,3
1,1,76,76,237,PSA Airlines Inc.,BNA,AVL,638,TN,NC,5
1,1,76,44,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,5
1,1,76,60,228,PSA Airlines Inc.,TYS,GSO,638,TN,NC,5
1,1,76,76,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,1
1,1,76,54,421,PSA Airlines Inc.,MEM,AVL,638,TN,NC,2
1,1,76,67,442,Endeavor Air Inc.,BNA,RDU,638,TN,NC,4
2,2,152,138,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,10
2,2,152,78,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,4
2,1,76,31,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,6
2,2,152,106,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,6
3,3,228,157,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,7
4,4,304,165,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,8
4,4,304,203,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,9
4,4,304,252,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,10
4,4,304,146,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,3
6,6,456,394,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,5
8,8,608,381,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,4
9,9,684,546,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,7
9,8,608,329,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,2
10,9,684,341,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,7
12,12,912,539,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,8
14,14,1064,750,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,8
18,18,1368,1270,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,5
21,13,988,651,442,GoJet Airlines LLC d/b/a United Express,BNA,RDU,638,TN,NC,1
21,16,1216,899,442,GoJet Airlines LLC d/b/a United Express,BNA,RDU,638,TN,NC,2
21,21,1596,1332,442,GoJet Airlines LLC d/b/a United Express,BNA,RDU,638,TN,NC,7
22,21,1596,758,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,2
23,23,1748,1421,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,6
24,23,1748,1056,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,9
24,24,1824,735,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,1
25,25,1900,1581,442,GoJet Airlines LLC d/b/a United Express,BNA,RDU,638,TN,NC,6
26,26,1976,1502,442,GoJet Airlines LLC d/b/a United Express,BNA,RDU,638,TN,NC,5
26,26,1976,1345,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,5
27,24,1824,1397,442,GoJet Airlines LLC d/b/a United Express,BNA,RDU,638,TN,NC,8
28,28,2128,1211,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,7
28,22,1672,1480,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,6
29,28,2128,1624,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,9
29,29,2204,1421,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,6
29,28,2128,1167,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,8
30,29,2204,1851,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,7
31,28,2128,1788,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,8
32,31,2356,1810,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,2
33,32,2432,1820,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,1
36,36,2736,1607,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,9
36,36,2736,2153,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,3
38,35,2660,2359,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,4
39,39,2964,2397,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,8
40,39,2964,2079,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,9
44,44,3344,2674,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,7
44,43,3268,2409,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,10
49,46,3496,2852,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,1
49,47,3571,3241,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,2
50,50,3800,2479,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,3
52,52,3952,2827,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,10
52,51,3876,2681,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,4
53,47,3572,2996,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,6
53,52,3952,2764,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,9
54,54,4104,3194,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,10
58,58,4408,3612,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,3
61,60,4560,3736,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,4
62,62,4712,3412,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,10
67,65,4940,3630,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,4
69,69,5244,4651,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,2
83,83,6307,5033,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,3
84,83,6308,5296,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,5
86,86,6536,4553,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,3
88,84,6384,5201,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,1
91,90,6840,6032,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,5
102,102,7752,5497,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,2
139,132,10032,6756,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,1
31,31,2356,1215,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,12
36,36,2736,2219,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,12
42,42,3192,2684,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,12
140,139,10564,7675,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,12
143,141,10716,9326,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,12
1,1,76,67,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,11
18,18,1368,1129,442,Endeavor Air Inc.,BNA,RDU,638,TN,NC,11
26,26,1976,1659,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,11
28,28,2128,1194,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,11
34,34,2584,2225,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,11
133,133,10108,7241,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,11
152,152,11552,9634,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,11
1,1,76,69,328,SkyWest Airlines Inc.,BNA,CLT,638,TN,NC,10
1,1,76,15,377,SkyWest Airlines Inc.,BNA,GSO,638,TN,NC,10
1,1,76,56,119,PSA Airlines Inc.,TRI,CLT,638,TN,NC,10
4,4,304,244,328,PSA Airlines Inc.,BNA,CLT,638,TN,NC,10
39,39,2964,2667,241,PSA Airlines Inc.,CHA,CLT,638,TN,NC,10
45,45,3420,2304,442,SkyWest Airlines Inc.,BNA,RDU,638,TN,NC,10
91,91,7028,6034,511,PSA Airlines Inc.,MEM,CLT,638,TN,NC,10
166,163,12388,8849,177,PSA Airlines Inc.,TYS,CLT,638,TN,NC,10
1,1,76,0,265,SkyWest Airlines Inc.,BNA,GSP,638,TN,SC,9
1,1,76,47,1162,SkyWest Airlines Inc.,AUS,RDU,638,TX,NC,3
1,1,76,76,1032,PSA Airlines Inc.,AUS,CLT,638,TX,NC,4
2,2,152,106,1162,Endeavor Air Inc.,AUS,RDU,638,TX,NC,4
3,3,237,202,1106,Mesa Airlines Inc.,DFW,ILM,638,TX,NC,8
3,3,228,215,1032,PSA Airlines Inc.,AUS,CLT,638,TX,NC,8
3,3,228,188,1032,PSA Airlines Inc.,AUS,CLT,638,TX,NC,1
4,4,313,283,1106,Mesa Airlines Inc.,DFW,ILM,638,TX,NC,6
4,4,304,293,1032,PSA Airlines Inc.,AUS,CLT,638,TX,NC,7
4,4,316,292,1106,Mesa Airlines Inc.,DFW,ILM,638,TX,NC,7
4,4,304,271,1032,PSA Airlines Inc.,AUS,CLT,638,TX,NC,5
5,4,304,292,1032,PSA Airlines Inc.,AUS,CLT,638,TX,NC,6
6,6,456,380,1032,PSA Airlines Inc.,AUS,CLT,638,TX,NC,2
7,3,228,199,1106,Mesa Airlines Inc.,DFW,ILM,638,TX,NC,1
9,9,684,599,1032,PSA Airlines Inc.,AUS,CLT,638,TX,NC,3
17,16,1216,725,1162,SkyWest Airlines Inc.,AUS,RDU,638,TX,NC,2
17,17,1292,1056,1162,SkyWest Airlines Inc.,AUS,RDU,638,TX,NC,7
18,18,1368,833,1162,Endeavor Air Inc.,AUS,RDU,638,TX,NC,9
18,18,1368,734,1162,SkyWest Airlines Inc.,AUS,RDU,638,TX,NC,1
20,17,1292,1076,1162,GoJet Airlines LLC d/b/a United Express,AUS,RDU,638,TX,NC,4
20,19,1444,1214,1162,Endeavor Air Inc.,AUS,RDU,638,TX,NC,10
21,21,1596,1372,1162,Endeavor Air Inc.,AUS,RDU,638,TX,NC,6
22,21,1595,1314,1162,Endeavor Air Inc.,AUS,RDU,638,TX,NC,5
23,23,1748,1596,1095,PSA Airlines Inc.,SAT,CLT,638,TX,NC,4
23,23,1748,1325,1162,SkyWest Airlines Inc.,AUS,RDU,638,TX,NC,8
24,23,1748,1457,1095,PSA Airlines Inc.,SAT,CLT,638,TX,NC,9
24,24,1824,1685,1095,PSA Airlines Inc.,SAT,CLT,638,TX,NC,7
24,24,1824,1719,1095,PSA Airlines Inc.,SAT,CLT,638,TX,NC,5
24,19,1444,1366,1095,PSA Airlines Inc.,SAT,CLT,638,TX,NC,6
27,27,2052,1963,1095,PSA Airlines Inc.,SAT,CLT,638,TX,NC,10
27,27,2052,1879,1095,PSA Airlines Inc.,SAT,CLT,638,TX,NC,8
30,30,2280,1773,1162,Endeavor Air Inc.,AUS,RDU,638,TX,NC,3
7,7,538,466,1106,Mesa Airlines Inc.,DFW,ILM,638,TX,NC,12
14,14,1064,626,1162,SkyWest Airlines Inc.,AUS,RDU,638,TX,NC,12
21,21,1596,1212,1162,SkyWest Airlines Inc.,AUS,RDU,638,TX,NC,11
20,20,1520,1269,1162,SkyWest Airlines Inc.,AUS,RDU,638,TX,NC,10
1,1,76,53,1064,PSA Airlines Inc.,SAT,CAE,638,TX,SC,7
2,2,152,140,1064,PSA Airlines Inc.,SAT,CAE,638,TX,SC,5
6,3,234,121,1048,Mesa Airlines Inc.,DFW,MYR,638,TX,SC,1
1,1,76,0,1840,SkyWest Airlines Inc.,SLC,CHS,638,UT,SC,8
1,1,76,72,175,PSA Airlines Inc.,RIC,GSO,638,VA,NC,3
1,1,76,23,248,PSA Airlines Inc.,DCA,GSO,638,VA,NC,4
1,1,76,51,227,PSA Airlines Inc.,DCA,RDU,638,VA,NC,4
1,1,76,70,227,PSA Airlines Inc.,DCA,RDU,638,VA,NC,5
1,1,76,68,239,PSA Airlines Inc.,IAD,GSO,638,VA,NC,6
1,1,76,54,227,PSA Airlines Inc.,DCA,RDU,638,VA,NC,7
1,1,76,74,239,PSA Airlines Inc.,IAD,GSO,638,VA,NC,7
1,1,76,73,155,PSA Airlines Inc.,ROA,CLT,638,VA,NC,7
1,1,76,71,175,PSA Airlines Inc.,LYH,CLT,638,VA,NC,8
1,1,76,68,155,PSA Airlines Inc.,ROA,CLT,638,VA,NC,2
2,2,152,141,227,PSA Airlines Inc.,DCA,RDU,638,VA,NC,9
2,2,152,93,248,PSA Airlines Inc.,DCA,GSO,638,VA,NC,5
3,3,228,143,155,PSA Airlines Inc.,ROA,CLT,638,VA,NC,3
3,3,228,136,175,PSA Airlines Inc.,LYH,CLT,638,VA,NC,9
3,3,228,199,175,PSA Airlines Inc.,RIC,GSO,638,VA,NC,2
4,4,304,220,155,PSA Airlines Inc.,ROA,CLT,638,VA,NC,1
4,4,304,271,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,10
4,4,304,202,175,PSA Airlines Inc.,LYH,CLT,638,VA,NC,10
4,4,304,240,175,PSA Airlines Inc.,LYH,CLT,638,VA,NC,7
4,4,304,253,227,Endeavor Air Inc.,DCA,RDU,638,VA,NC,3
5,5,380,303,175,PSA Airlines Inc.,LYH,CLT,638,VA,NC,3
5,5,380,265,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,3
5,5,380,238,175,PSA Airlines Inc.,LYH,CLT,638,VA,NC,4
5,5,380,260,175,PSA Airlines Inc.,LYH,CLT,638,VA,NC,6
6,5,380,284,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,9
6,6,456,228,319,PSA Airlines Inc.,DCA,ILM,638,VA,NC,5
7,7,532,499,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,8
7,7,532,285,319,PSA Airlines Inc.,DCA,ILM,638,VA,NC,10
8,8,608,435,319,PSA Airlines Inc.,DCA,ILM,638,VA,NC,8
8,8,608,552,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,7
8,8,608,447,319,PSA Airlines Inc.,DCA,ILM,638,VA,NC,7
8,7,532,187,319,PSA Airlines Inc.,DCA,ILM,638,VA,NC,4
8,8,608,525,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,5
8,8,608,480,175,PSA Airlines Inc.,LYH,CLT,638,VA,NC,5
8,6,456,312,319,PSA Airlines Inc.,DCA,ILM,638,VA,NC,6
9,7,532,239,319,PSA Airlines Inc.,DCA,ILM,638,VA,NC,9
10,10,760,633,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,4
10,10,760,588,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,5
11,11,836,750,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,6
12,12,912,498,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,2
17,15,1140,732,227,PSA Airlines Inc.,DCA,RDU,638,VA,NC,1
17,17,1292,1063,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,2
20,17,1292,669,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,1
20,20,1520,1097,227,PSA Airlines Inc.,DCA,RDU,638,VA,NC,2
21,18,1368,830,227,GoJet Airlines LLC d/b/a United Express,DCA,RDU,638,VA,NC,9
22,22,1672,1396,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,1
24,22,1672,1538,331,PSA Airlines Inc.,DCA,CLT,638,VA,NC,3
24,20,1520,1114,227,PSA Airlines Inc.,DCA,RDU,638,VA,NC,3
25,25,1900,1238,227,Endeavor Air Inc.,DCA,RDU,638,VA,NC,9
27,26,1976,1715,227,Endeavor Air Inc.,DCA,RDU,638,VA,NC,10
27,18,1368,1119,227,GoJet Airlines LLC d/b/a United Express,DCA,RDU,638,VA,NC,10
28,24,1824,1635,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,6
30,30,2280,1981,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,8
30,30,2280,1962,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,7
31,29,2204,1586,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,9
31,31,2356,1839,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,10
33,30,2280,1671,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,9
34,33,2508,1953,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,1
35,31,2356,1890,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,6
36,35,2660,2260,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,8
36,35,2660,2106,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,10
37,36,2736,2197,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,7
37,35,2660,2159,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,8
38,36,2736,2636,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,3
40,40,3040,2496,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,7
41,40,3040,2498,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,5
45,42,3192,2184,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,9
47,45,3420,2686,282,PSA Airlines Inc.,PHF,CLT,638,VA,NC,4
53,51,3876,3227,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,2
58,58,4407,3990,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,2
61,54,4104,3226,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,6
65,63,4788,3730,257,PSA Airlines Inc.,RIC,CLT,638,VA,NC,10
69,58,4408,3724,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,1
78,74,5624,4556,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,3
80,77,5852,4006,257,PSA Airlines Inc.,RIC,CLT,638,VA,NC,9
83,83,6308,5324,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,4
86,85,6460,5606,290,PSA Airlines Inc.,ORF,CLT,638,VA,NC,5
88,86,6536,5195,245,PSA Airlines Inc.,CHO,CLT,638,VA,NC,4
97,96,7296,6055,322,PSA Airlines Inc.,IAD,CLT,638,VA,NC,10
106,105,7980,7059,257,PSA Airlines Inc.,RIC,CLT,638,VA,NC,8
110,107,8132,7217,257,PSA Airlines Inc.,RIC,CLT,638,VA,NC,7
111,94,7144,6411,257,PSA Airlines Inc.,RIC,CLT,638,VA,NC,6
